date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-06-16,2026-06-01,2026-06-16,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NICOBAR,0.0,7.0,-100.0,NR,81.2,167.0,-51.0,D,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,20.5,16.6,23.0,E,670.9,264.8,153.0,LE,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,1.4,12.0,-88.0,LD,474.3,251.4,89.0,LE,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,ANAKAPALLI,0.5,5.2,-91.0,LD,37.0,69.1,-46.0,D,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,BAPATLA,0.1,4.5,-98.0,LD,61.1,45.3,35.0,E,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,DR B R AMBEDKAR KONASEEMA,0.0,6.0,-100.0,NR,79.2,58.4,36.0,E,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,EAST GODAVARI,0.0,4.1,-100.0,NR,14.7,54.9,-73.0,LD,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,ELURU,0.0,5.7,-100.0,NR,50.1,63.8,-22.0,D,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,GUNTUR,0.6,5.5,-90.0,LD,90.1,55.1,63.0,LE,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,KAKINADA,1.7,6.4,-73.0,LD,20.1,63.8,-68.0,LD,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,KRISHNA,0.7,8.7,-92.0,LD,39.3,63.0,-38.0,D,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,NTR DISTRICT,1.7,7.4,-77.0,LD,94.8,63.5,49.0,E,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,PALNADU,12.0,5.6,114.0,LE,95.0,54.6,74.0,LE,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,PARVATHIPURAM MANYAM,14.3,4.3,233.0,LE,53.1,76.0,-30.0,D,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,PRAKASAM,1.4,1.7,-18.0,N,30.0,39.5,-24.0,D,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,SPSR NELLORE,0.0,1.5,-100.0,NR,18.8,31.8,-41.0,D,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,SRI ALLURI SITHARAMARAJU DISTRICT,1.3,4.7,-72.0,LD,23.8,85.4,-72.0,LD,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,SRIKAKULAM,11.6,4.8,141.0,LE,49.0,66.9,-27.0,D,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,VISHAKHAPATNAM,0.1,5.1,-97.0,LD,30.7,61.2,-50.0,D,2026-06-16 11:12:48.952243
2026-06-16,2026-06-01,2026-06-16,district,ANDHRA PRADESH,ANDHRA PRADESH,VIZIANAGARAM,6.1,3.8,60.0,LE,60.3,70.5,-14.0,N,2026-06-16 11:12:48.952243
