date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-08-16,2026-06-01,2026-08-16,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NICOBAR,5.1,6.4,-21.0,D,421.3,667.5,-37.0,D,2026-08-17 06:56:12.763605
2026-08-16,2026-06-01,2026-08-16,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,1.2,13.5,-91.0,LD,1552.8,1186.5,31.0,E,2026-08-17 06:56:12.763605
2026-08-16,2026-06-01,2026-08-16,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,0.8,10.0,-92.0,LD,865.5,1016.1,-15.0,N,2026-08-17 06:56:12.763605
2026-08-16,2026-06-01,2026-08-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,11.9,-100.0,NR,124.2,1138.5,-89.0,LD,2026-08-17 06:56:12.763605
2026-08-16,2026-06-01,2026-08-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,9.1,9.1,0.0,N,740.0,932.1,-21.0,D,2026-08-17 06:56:12.763605
2026-08-16,2026-06-01,2026-08-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,3.2,8.1,-61.0,LD,1012.4,836.9,21.0,E,2026-08-17 06:56:12.763605
2026-08-16,2026-06-01,2026-08-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,46.8,23.3,101.0,LE,1745.0,2215.5,-21.0,D,2026-08-17 06:56:12.763605
2026-08-16,2026-06-01,2026-08-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,KURUNG KUMEY,0.7,11.4,-94.0,LD,418.9,800.5,-48.0,D,2026-08-17 06:56:12.763605
2026-08-16,2026-06-01,2026-08-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,1.2,18.4,-93.0,LD,698.1,1114.0,-37.0,D,2026-08-17 06:56:12.763605
2026-08-16,2026-06-01,2026-08-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.1,7.5,-99.0,LD,301.8,517.7,-42.0,D,2026-08-17 06:56:12.763605
