date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-04-28,2026-03-01,2026-04-28,district,A & N ISLAND,A & N ISLAND,NICOBAR,0.3,7.0,-95.0,LD,37.9,182.7,-79.0,LD,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,A & N ISLAND,A & N ISLAND,NORTH & MIDDLE ANDAMAN,0.0,4.0,-100.0,NR,1.9,56.7,-97.0,LD,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,A & N ISLAND,A & N ISLAND,SOUTH ANDAMAN,0.0,9.9,-100.0,NR,31.5,103.3,-70.0,LD,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,4.0,19.8,-80.0,LD,365.0,691.6,-47.0,D,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,21.0,10.3,104.0,LE,658.1,385.3,71.0,LE,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,0.0,5.0,-100.0,NR,278.0,247.2,12.0,N,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,1.3,9.8,-86.0,LD,560.0,397.1,41.0,E,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,1.1,18.5,-94.0,LD,578.7,652.1,-11.0,N,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,4.3,6.4,-33.0,D,291.3,223.1,31.0,E,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,1.2,5.2,-77.0,LD,611.5,294.6,108.0,LE,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,1.4,8.5,-83.0,LD,286.5,326.1,-12.0,N,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,1.0,14.6,-93.0,LD,581.2,367.1,58.0,E,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,7.1,12.2,-42.0,D,485.0,675.6,-28.0,D,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.3,6.1,-96.0,LD,223.9,290.4,-23.0,D,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,5.0,6.8,-26.0,D,119.9,161.5,-26.0,D,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,9.9,6.8,45.0,E,239.5,267.0,-10.0,N,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ASSAM & MEGHALAYA,ASSAM,BAJALI,0.5,9.1,-95.0,LD,231.0,254.5,-9.0,N,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,0.3,12.7,-98.0,LD,371.8,247.8,50.0,E,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ASSAM & MEGHALAYA,ASSAM,BARPETA,0.0,9.1,-99.0,LD,458.2,254.5,80.0,LE,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ASSAM & MEGHALAYA,ASSAM,BONGAIGAON,0.0,13.4,-100.0,NR,587.9,271.6,116.0,LE,2026-04-28 08:28:01.911250
2026-04-28,2026-03-01,2026-04-28,district,ASSAM & MEGHALAYA,ASSAM,CACHAR,24.3,13.7,77.0,LE,632.4,441.3,43.0,E,2026-04-28 08:28:01.911250
