date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-06-29,2026-06-01,2026-06-29,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NICOBAR,4.6,8.4,-45.0,D,176.5,268.7,-34.0,D,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,57.1,14.3,299.0,LE,837.8,471.2,78.0,LE,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,13.4,8.7,54.0,E,548.8,413.9,33.0,E,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,ANAKAPALLI,0.5,3.3,-85.0,LD,122.2,127.0,-4.0,N,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,BAPATLA,1.5,4.4,-67.0,LD,80.0,86.4,-7.0,N,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,DR B R AMBEDKAR KONASEEMA,12.6,7.0,80.0,LE,128.8,132.6,-3.0,N,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,EAST GODAVARI,55.1,4.7,1072.0,LE,103.7,119.7,-13.0,N,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,ELURU,7.9,5.2,52.0,E,137.0,145.5,-6.0,N,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,GUNTUR,27.0,2.8,864.0,LE,146.9,98.9,49.0,E,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,KAKINADA,32.0,4.1,681.0,LE,131.1,129.0,2.0,N,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,KRISHNA,11.1,3.5,216.0,LE,143.3,118.8,21.0,E,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,NTR DISTRICT,30.7,4.0,668.0,LE,168.5,118.8,42.0,E,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,PALNADU,28.9,3.0,864.0,LE,140.8,94.5,49.0,E,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,PARVATHIPURAM MANYAM,2.6,6.7,-61.0,LD,77.4,141.8,-45.0,D,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,PRAKASAM,1.5,2.3,-34.0,D,64.9,67.1,-3.0,N,2026-06-29 11:02:06.503188
2026-06-29,2026-06-01,2026-06-29,district,ANDHRA PRADESH,ANDHRA PRADESH,SPSR NELLORE,2.7,2.1,29.0,E,62.8,52.7,19.0,N,2026-06-29 11:02:06.503188
