date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-08-18,2026-06-01,2026-08-18,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NICOBAR,0.0,6.9,-100.0,NR,431.3,679.5,-37.0,D,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,1.9,14.0,-86.0,LD,1572.9,1212.6,30.0,E,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,12.8,9.8,31.0,E,885.0,1035.9,-15.0,N,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,15.1,-100.0,NR,124.2,1172.4,-89.0,LD,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,14.8,10.0,48.0,E,755.3,952.0,-21.0,D,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,9.8,4.2,133.0,LE,1048.9,846.4,24.0,E,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,3.1,23.0,-87.0,LD,1748.2,2265.7,-23.0,D,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,KURUNG KUMEY,6.2,5.4,14.0,N,428.9,815.2,-47.0,D,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,20.6,11.3,83.0,LE,718.8,1135.1,-37.0,D,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,28.4,5.4,425.0,LE,332.3,535.1,-38.0,D,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,1.2,7.0,-82.0,LD,1318.7,1575.1,-16.0,N,2026-08-19 06:43:37.210302
2026-08-18,2026-06-01,2026-08-18,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,1.9,10.5,-82.0,LD,262.7,687.1,-62.0,LD,2026-08-19 06:43:37.210302
