date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-08-10,2026-06-01,2026-08-10,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NICOBAR,11.5,7.1,62.0,LE,411.7,628.0,-34.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,25.0,17.8,40.0,E,1503.6,1101.3,37.0,E,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,8.6,9.7,-12.0,N,829.6,934.6,-11.0,N,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,11.7,-100.0,NR,120.4,1063.6,-89.0,LD,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,3.6,11.0,-68.0,LD,709.7,866.4,-18.0,N,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,3.0,6.3,-52.0,D,1001.0,776.4,29.0,E,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,0.0,23.2,-100.0,NR,1658.9,2077.4,-20.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,KURUNG KUMEY,4.2,7.5,-44.0,D,412.4,741.5,-44.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,4.7,5.5,-15.0,N,664.4,1023.6,-35.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,2.3,4.5,-49.0,D,290.1,481.7,-40.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,0.8,13.0,-94.0,LD,1255.5,1469.9,-15.0,N,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,17.7,7.1,149.0,LE,235.8,614.4,-62.0,LD,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,69.0,16.4,321.0,LE,1452.7,1289.6,13.0,N,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,0.0,11.9,-100.0,NR,837.8,1070.6,-22.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,2.8,6.5,-57.0,D,269.1,603.8,-55.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,9.7,15.3,-37.0,D,345.3,1095.2,-68.0,LD,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,1.0,12.3,-92.0,LD,484.4,1309.3,-63.0,LD,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ASSAM & MEGHALAYA,ASSAM,BAJALI,4.5,6.5,-31.0,D,879.0,1429.8,-39.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,0.1,11.7,-99.0,LD,901.3,1053.0,-14.0,N,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ASSAM & MEGHALAYA,ASSAM,BARPETA,14.4,6.5,122.0,LE,1058.8,1429.8,-26.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ASSAM & MEGHALAYA,ASSAM,BONGAIGAON,18.4,7.7,139.0,LE,726.0,1591.6,-54.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ASSAM & MEGHALAYA,ASSAM,CACHAR,4.9,20.2,-76.0,LD,1163.0,1178.7,-1.0,N,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ASSAM & MEGHALAYA,ASSAM,CHARAIDEO,0.0,16.5,-100.0,NR,842.0,625.6,35.0,E,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ASSAM & MEGHALAYA,ASSAM,CHIRANG,50.8,9.6,429.0,LE,1033.6,1559.5,-34.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ASSAM & MEGHALAYA,ASSAM,DARRANG,0.0,7.9,-100.0,NR,493.6,869.8,-43.0,D,2026-08-11 07:08:55.288715
2026-08-10,2026-06-01,2026-08-10,district,ASSAM & MEGHALAYA,ASSAM,DHEMAJI,42.8,17.9,139.0,LE,1517.9,1322.8,15.0,N,2026-08-11 07:08:55.288715
