date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-07-02,2026-06-01,2026-07-02,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NICOBAR,1.8,7.6,-76.0,LD,199.7,293.9,-32.0,D,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,81.0,11.7,592.0,LE,924.5,515.3,79.0,LE,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,2.9,12.4,-77.0,LD,574.1,452.3,27.0,E,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,ANAKAPALLI,3.9,4.1,-5.0,N,127.0,141.5,-10.0,N,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,BAPATLA,0.1,3.9,-98.0,LD,82.9,97.0,-15.0,N,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,DR B R AMBEDKAR KONASEEMA,0.0,8.2,-100.0,NR,143.4,149.9,-4.0,N,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,EAST GODAVARI,1.5,6.8,-78.0,LD,106.0,139.1,-24.0,D,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,ELURU,5.2,6.1,-14.0,N,151.2,164.3,-8.0,N,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,GUNTUR,0.2,3.7,-96.0,LD,148.4,109.7,35.0,E,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,KAKINADA,4.7,5.2,-10.0,N,139.4,146.6,-5.0,N,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,KRISHNA,0.0,3.9,-99.0,LD,143.4,131.1,9.0,N,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,NTR DISTRICT,0.0,4.4,-100.0,NR,168.5,131.9,28.0,E,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,PALNADU,0.0,2.3,-100.0,NR,146.1,102.1,43.0,E,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,PARVATHIPURAM MANYAM,0.0,5.7,-100.0,NR,80.8,158.8,-49.0,D,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,PRAKASAM,0.0,2.0,-100.0,NR,66.6,72.0,-7.0,N,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,SPSR NELLORE,0.0,2.1,-100.0,NR,68.0,58.6,16.0,N,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,SRI ALLURI SITHARAMARAJU DISTRICT,14.1,6.5,116.0,LE,85.2,182.0,-53.0,D,2026-07-03 09:19:54.917248
2026-07-02,2026-06-01,2026-07-02,district,ANDHRA PRADESH,ANDHRA PRADESH,SRIKAKULAM,0.7,6.7,-89.0,LD,85.3,155.1,-45.0,D,2026-07-03 09:19:54.917248
