date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-09-15,2026-06-01,2026-09-15,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NICOBAR,6.9,11.8,-42.0,D,523.8,928.7,-44.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,0.9,17.9,-95.0,LD,2358.4,1676.7,41.0,E,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,7.7,16.7,-54.0,D,1136.8,1417.5,-20.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,1.1,10.1,-89.0,LD,173.0,1469.2,-88.0,LD,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,0.0,6.9,-100.0,NR,1010.3,1227.3,-18.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,0.0,9.8,-100.0,NR,1239.3,1112.3,11.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,0.0,28.7,-100.0,NR,1977.3,2906.7,-32.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,KURUNG KUMEY,0.5,12.3,-96.0,LD,563.9,1068.9,-47.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,9.5,18.6,-49.0,D,885.5,1434.0,-38.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.0,7.1,-100.0,NR,400.4,680.0,-41.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,4.2,11.5,-64.0,LD,1634.4,1989.1,-18.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,0.0,9.2,-100.0,NR,323.2,901.9,-64.0,LD,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,23.0,16.3,41.0,E,1810.0,1802.3,0.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,5.0,21.2,-76.0,LD,1064.7,1575.6,-32.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.6,6.5,-91.0,LD,322.3,850.6,-62.0,LD,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,0.1,13.6,-99.0,LD,502.6,1546.3,-67.0,LD,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,2.1,19.5,-89.0,LD,576.9,1814.8,-68.0,LD,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,BAJALI,0.0,18.2,-100.0,NR,1036.5,1928.4,-46.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,0.0,15.4,-100.0,NR,1121.5,1403.9,-20.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,BARPETA,0.0,18.2,-100.0,NR,1171.6,1928.4,-39.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,BONGAIGAON,0.0,12.3,-100.0,NR,856.2,2162.4,-60.0,LD,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,CACHAR,0.4,12.0,-96.0,LD,1563.0,1684.3,-7.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,CHARAIDEO,1.5,6.0,-75.0,LD,1165.0,952.5,22.0,E,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,CHIRANG,0.0,9.9,-100.0,NR,1274.6,2194.7,-42.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,DARRANG,0.0,11.4,-100.0,NR,680.3,1181.2,-42.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,DHEMAJI,0.0,25.3,-100.0,NR,2008.8,1910.8,5.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,DHUBRI,0.0,12.6,-100.0,NR,1177.9,1888.3,-38.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,DIBRUGARH,6.8,11.8,-43.0,D,1064.4,1366.0,-22.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,DIMA HASAO,0.0,7.3,-100.0,NR,539.2,935.4,-42.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,GOALPARA,0.0,20.2,-100.0,NR,959.6,1852.9,-48.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,GOLAGHAT,0.0,6.9,-100.0,NR,854.4,957.7,-11.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,HAILAKANDI,0.0,6.9,-100.0,NR,1268.6,1392.7,-9.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,HOJAI,0.0,6.8,-100.0,NR,438.3,692.7,-37.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,JORHAT,0.7,6.7,-90.0,LD,781.1,1156.6,-32.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,KAMRUP METROPOLITAN,0.1,9.8,-99.0,LD,778.3,972.4,-20.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,KAMRUP RURAL,0.0,5.2,-100.0,NR,621.9,1178.5,-47.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,KARBI ANGLONG,0.0,6.7,-100.0,NR,645.0,751.2,-14.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,KOKRAJHAR,1.3,16.0,-92.0,LD,2159.4,2441.1,-12.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,LAKHIMPUR,0.0,12.4,-100.0,NR,2098.1,1856.4,13.0,N,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,MORIGAON,0.0,5.3,-100.0,NR,617.1,1026.4,-40.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,NAGAON,2.0,5.8,-66.0,LD,557.7,941.4,-41.0,D,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,NALBARI,0.0,17.7,-100.0,NR,563.7,1480.5,-62.0,LD,2026-09-15 11:19:54.472681
2026-09-15,2026-06-01,2026-09-15,district,ASSAM & MEGHALAYA,ASSAM,SIBSAGAR,7.6,8.3,-8.0,N,805.5,1083.7,-26.0,D,2026-09-15 11:19:54.472681
