date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-05-06,2026-03-01,2026-05-06,district,A & N ISLAND,A & N ISLAND,NICOBAR,1.6,7.4,-78.0,LD,58.1,243.8,-76.0,LD,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,A & N ISLAND,A & N ISLAND,NORTH & MIDDLE ANDAMAN,37.6,4.8,683.0,LE,71.5,110.7,-35.0,D,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,A & N ISLAND,A & N ISLAND,SOUTH ANDAMAN,18.4,7.9,133.0,LE,51.4,159.9,-68.0,LD,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,5.9,-100.0,NR,393.6,778.3,-49.0,D,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,0.0,8.5,-100.0,NR,696.3,451.2,54.0,E,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,17.4,6.4,172.0,LE,369.0,292.4,26.0,E,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,10.3,10.7,-3.0,N,605.4,481.4,26.0,E,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,0.0,5.6,-100.0,NR,609.9,741.3,-18.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.0,1.8,-100.0,NR,319.1,266.4,20.0,E,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,7.0,7.8,-10.0,N,670.1,372.4,80.0,LE,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,2.1,4.4,-53.0,D,314.4,388.6,-19.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,10.0,6.2,61.0,LE,665.8,437.3,52.0,E,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,28.2,5.6,404.0,LE,601.6,768.7,-22.0,D,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,15.9,10.2,56.0,E,271.6,334.3,-19.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,0.5,5.3,-91.0,LD,165.9,217.0,-24.0,D,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,11.9,9.8,21.0,E,286.3,330.4,-13.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,0.0,7.0,-100.0,NR,398.3,326.4,22.0,E,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,BARPETA,0.0,9.4,-100.0,NR,549.2,333.6,65.0,LE,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,BISWANATH,0.0,6.8,-100.0,NR,327.2,291.9,12.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,BONGAIGAON,1.0,15.3,-93.0,LD,628.4,366.4,72.0,LE,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,CACHAR,0.0,14.4,-100.0,NR,702.9,542.7,30.0,E,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,CHARAIDEO,0.0,1.2,-100.0,NR,506.5,237.0,114.0,LE,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,CHIRANG,0.0,14.7,-100.0,NR,593.2,348.3,70.0,LE,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,DARRANG,0.0,9.9,-100.0,NR,185.9,317.4,-41.0,D,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,DHEMAJI,0.0,10.6,-100.0,NR,806.8,302.9,166.0,LE,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,DHUBRI,0.0,12.7,-100.0,NR,681.9,324.0,110.0,LE,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,DIBRUGARH,10.3,6.7,53.0,E,349.5,370.7,-6.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,DIMA HASAO,0.6,9.4,-93.0,LD,225.8,329.6,-32.0,D,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,GOALPARA,0.0,14.8,-100.0,NR,523.4,345.9,51.0,E,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,GOLAGHAT,0.0,7.2,-100.0,NR,325.5,257.7,26.0,E,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,HAILAKANDI,0.0,14.8,-100.0,NR,373.6,450.4,-17.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,HOJAI,0.0,5.2,-100.0,NR,183.9,168.7,9.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,JORHAT,0.0,7.6,-100.0,NR,281.2,284.9,-1.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,KAMRUP (RURAL),2.8,6.8,-58.0,D,321.0,286.5,12.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,KAMRUP METRO.,0.6,9.4,-94.0,LD,388.6,276.9,40.0,E,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,KARBI ANGLONG,0.0,5.1,-100.0,NR,193.0,199.9,-3.0,N,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,KOKRAJHAR,0.0,17.1,-100.0,NR,605.5,324.9,86.0,LE,2026-05-07 08:35:34.850555
2026-05-06,2026-03-01,2026-05-06,district,ASSAM & MEGHALAYA,ASSAM,LAKHIMPUR,1.5,8.8,-83.0,LD,495.1,309.6,60.0,LE,2026-05-07 08:35:34.850555
