date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-07-09,2026-06-01,2026-07-09,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NICOBAR,0.0,7.1,-100.0,NR,199.7,348.1,-43.0,D,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,0.0,10.5,-100.0,NR,1151.1,607.5,89.0,LE,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,0.0,10.1,-100.0,NR,579.2,534.8,8.0,N,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,ANAKAPALLI,1.1,3.8,-72.0,LD,147.6,174.7,-16.0,N,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,BAPATLA,0.0,3.0,-100.0,NR,84.0,124.6,-33.0,D,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,DR B R AMBEDKAR KONASEEMA,0.0,5.1,-100.0,NR,163.2,194.5,-16.0,N,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,EAST GODAVARI,0.0,6.5,-100.0,NR,127.6,181.8,-30.0,D,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,ELURU,0.1,7.4,-98.0,LD,176.4,217.9,-19.0,N,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,GUNTUR,0.0,6.1,-100.0,NR,164.0,145.6,13.0,N,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,KAKINADA,2.5,5.6,-56.0,D,165.0,184.8,-11.0,N,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,KRISHNA,0.0,5.7,-100.0,NR,151.8,174.1,-13.0,N,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,NTR DISTRICT,1.7,8.4,-79.0,LD,173.8,175.5,-1.0,N,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,PALNADU,1.1,5.7,-81.0,LD,154.2,134.0,15.0,N,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,PARVATHIPURAM MANYAM,0.0,4.7,-100.0,NR,124.1,203.1,-39.0,D,2026-07-09 09:41:04.750211
2026-07-09,2026-06-01,2026-07-09,district,ANDHRA PRADESH,ANDHRA PRADESH,PRAKASAM,0.0,2.2,-100.0,NR,68.3,92.6,-26.0,D,2026-07-09 09:41:04.750211
