date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-06-12,2026-06-01,2026-06-12,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NICOBAR,5.4,10.9,-50.0,D,62.1,128.9,-52.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,50.9,19.9,156.0,LE,613.2,194.6,215.0,LE,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,78.7,16.9,366.0,LE,451.8,198.0,128.0,LE,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,ANAKAPALLI,0.0,5.0,-100.0,NR,36.6,49.8,-27.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,BAPATLA,1.2,5.5,-77.0,LD,61.0,30.3,101.0,LE,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,DR B R AMBEDKAR KONASEEMA,0.0,7.2,-100.0,NR,43.2,35.3,22.0,E,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,EAST GODAVARI,0.0,6.4,-100.0,NR,14.0,37.9,-63.0,LD,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,ELURU,0.0,8.0,-100.0,NR,45.0,41.2,9.0,N,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,GUNTUR,0.3,5.1,-95.0,LD,80.9,36.7,120.0,LE,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,KAKINADA,0.0,7.6,-100.0,NR,17.0,43.1,-61.0,LD,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,KRISHNA,0.0,8.7,-99.0,LD,38.6,39.9,-3.0,N,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,NTR DISTRICT,1.4,7.3,-80.0,LD,89.1,40.5,120.0,LE,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,PALNADU,10.3,4.5,128.0,LE,56.4,35.6,59.0,E,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,PARVATHIPURAM MANYAM,0.7,4.6,-84.0,LD,19.9,51.8,-62.0,LD,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,PRAKASAM,2.5,3.5,-29.0,D,25.6,27.5,-7.0,N,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,SPSR NELLORE,1.2,2.3,-50.0,D,9.9,21.1,-53.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,SRI ALLURI SITHARAMARAJU DISTRICT,0.0,7.2,-100.0,NR,22.1,56.8,-61.0,LD,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,SRIKAKULAM,0.0,5.8,-100.0,NR,24.4,39.1,-38.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,VISHAKHAPATNAM,0.0,6.4,-100.0,NR,21.2,37.9,-44.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,VIZIANAGARAM,0.0,5.7,-100.0,NR,27.4,49.3,-44.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ANDHRA PRADESH,ANDHRA PRADESH,WEST GODAVARI,0.0,5.4,-100.0,NR,18.0,38.1,-53.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,11.7,-100.0,NR,9.5,122.7,-92.0,LD,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,3.3,9.6,-66.0,LD,46.0,113.9,-60.0,LD,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,0.0,10.5,-100.0,NR,236.9,105.4,125.0,LE,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,0.3,25.2,-99.0,LD,183.7,243.3,-25.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,KURUNG KUMEY,11.5,8.7,32.0,E,98.7,76.4,29.0,E,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,0.7,15.0,-96.0,LD,96.1,151.7,-37.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,2.6,8.5,-70.0,LD,36.7,66.0,-44.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,0.0,6.6,-100.0,NR,42.3,62.5,-32.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,3.5,22.3,-84.0,LD,128.3,179.4,-28.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,0.5,18.3,-97.0,LD,141.6,187.8,-25.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.0,7.8,-100.0,NR,52.1,92.4,-44.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,1.7,19.0,-91.0,LD,52.7,139.3,-62.0,LD,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,1.5,18.5,-92.0,LD,115.8,152.3,-24.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ASSAM,ASSAM,BAJALI,0.0,21.3,-100.0,NR,149.5,234.0,-36.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ASSAM,ASSAM,BAKSA,1.8,23.0,-92.0,LD,146.7,180.0,-19.0,N,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ASSAM,ASSAM,BARPETA,2.7,21.3,-87.0,LD,117.8,234.0,-50.0,D,2026-06-14 06:29:59.280688
2026-06-12,2026-06-01,2026-06-12,district,ASSAM,ASSAM,BONGAIGAON,11.8,26.8,-56.0,D,116.8,269.2,-57.0,D,2026-06-14 06:29:59.280688
