date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-09-20,2026-06-01,2026-09-20,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NICOBAR,23.3,12.3,90.0,LE,641.3,998.2,-36.0,D,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,13.1,21.7,-40.0,D,2436.2,1766.7,38.0,E,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,31.5,15.7,101.0,LE,1298.6,1502.9,-14.0,N,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,7.0,-100.0,NR,173.0,1506.0,-89.0,LD,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,0.0,9.7,-100.0,NR,1020.5,1264.5,-19.0,N,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,0.0,5.1,-100.0,NR,1401.5,1156.5,21.0,E,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,0.0,18.0,-100.0,NR,2030.3,2996.6,-32.0,D,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,KURUNG KUMEY,0.0,8.0,-100.0,NR,613.7,1148.8,-47.0,D,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,0.0,9.8,-100.0,NR,890.0,1480.6,-40.0,D,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.0,2.5,-100.0,NR,407.3,702.9,-42.0,D,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,0.0,17.2,-100.0,NR,1718.4,2055.7,-16.0,N,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,0.0,7.5,-100.0,NR,329.3,936.0,-65.0,LD,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,0.0,9.9,-100.0,NR,1841.0,1851.2,-1.0,N,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,0.8,9.0,-91.0,LD,1191.0,1641.6,-27.0,D,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.0,7.8,-100.0,NR,347.3,895.5,-61.0,LD,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,0.1,8.7,-99.0,LD,521.0,1602.4,-67.0,LD,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,0.0,13.2,-100.0,NR,613.3,1886.4,-67.0,LD,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ASSAM & MEGHALAYA,ASSAM,BAJALI,0.0,13.4,-100.0,NR,1053.0,2000.5,-47.0,D,2026-09-20 10:48:10.580345
2026-09-20,2026-06-01,2026-09-20,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,0.0,6.7,-100.0,NR,1130.6,1453.7,-22.0,D,2026-09-20 10:48:10.580345
