date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-09-04,2026-06-01,2026-09-04,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NICOBAR,3.5,8.8,-60.0,LD,477.9,820.9,-42.0,D,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,0.0,18.0,-100.0,NR,1941.5,1500.8,29.0,E,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,1.9,13.6,-86.0,LD,1019.1,1259.6,-19.0,N,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,1.8,19.0,-91.0,LD,165.8,1356.0,-88.0,LD,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,0.0,8.7,-100.0,NR,967.1,1125.6,-14.0,N,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,6.2,10.2,-39.0,D,1201.6,1002.2,20.0,E,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,0.3,24.7,-99.0,LD,1916.7,2660.9,-28.0,D,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,KURUNG KUMEY,0.7,8.8,-92.0,LD,523.7,935.7,-44.0,D,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,0.0,11.0,-100.0,NR,808.3,1302.0,-38.0,D,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,1.3,8.0,-84.0,LD,393.2,630.7,-38.0,D,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,14.5,13.7,6.0,N,1502.8,1808.4,-17.0,N,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,2.4,8.6,-72.0,LD,307.5,822.8,-63.0,LD,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,21.0,16.1,30.0,E,1663.5,1648.5,1.0,N,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,0.6,15.0,-96.0,LD,971.7,1392.4,-30.0,D,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,12.4,10.3,20.0,E,321.1,781.2,-59.0,D,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,0.8,9.6,-91.0,LD,473.8,1422.7,-67.0,LD,2026-09-04 10:47:27.221868
2026-09-04,2026-06-01,2026-09-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,0.0,12.7,-100.0,NR,572.3,1646.7,-65.0,LD,2026-09-04 10:47:27.221868
