date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-08-22,2026-06-01,2026-08-22,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NICOBAR,9.3,7.1,31.0,E,444.0,713.3,-38.0,D,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,89.6,15.2,489.0,LE,1789.4,1271.8,41.0,E,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,23.2,10.4,123.0,LE,925.5,1082.6,-15.0,N,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,18.3,-100.0,NR,124.2,1220.8,-90.0,LD,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,13.3,6.9,93.0,LE,865.7,990.4,-13.0,N,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,7.3,10.5,-31.0,D,1056.1,880.8,20.0,E,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,0.0,30.5,-100.0,NR,1815.3,2362.4,-23.0,D,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,KURUNG KUMEY,2.5,4.4,-43.0,D,441.4,837.9,-47.0,D,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,27.2,10.3,164.0,LE,765.4,1174.7,-35.0,D,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,4.3,2.7,58.0,E,352.4,557.1,-37.0,D,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,6.3,15.2,-58.0,D,1345.0,1621.5,-17.0,N,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,12.6,4.9,156.0,LE,287.7,728.4,-61.0,LD,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,6.2,16.3,-62.0,LD,1581.5,1464.9,8.0,N,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,24.7,28.3,-13.0,N,920.6,1220.9,-25.0,D,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.0,9.3,-100.0,NR,274.9,686.3,-60.0,LD,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,0.9,12.8,-93.0,LD,380.5,1268.6,-70.0,LD,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,0.0,27.8,-100.0,NR,521.3,1487.1,-65.0,LD,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ASSAM & MEGHALAYA,ASSAM,BAJALI,0.0,15.0,-100.0,NR,925.5,1601.7,-42.0,D,2026-08-23 06:41:59.526438
2026-08-22,2026-06-01,2026-08-22,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,0.0,10.3,-100.0,NR,985.7,1170.6,-16.0,N,2026-08-23 06:41:59.526438
