date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-05-27,2026-03-01,2026-05-27,district,A & N ISLAND,A & N ISLAND,NICOBAR,7.3,12.1,-40.0,D,320.7,472.1,-32.0,D,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,A & N ISLAND,A & N ISLAND,NORTH & MIDDLE ANDAMAN,13.1,10.4,26.0,E,363.5,331.4,10.0,N,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,A & N ISLAND,A & N ISLAND,SOUTH ANDAMAN,5.7,14.6,-61.0,LD,276.7,419.1,-34.0,D,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,8.0,-100.0,NR,466.7,971.8,-52.0,D,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,0.0,4.4,-100.0,NR,817.6,608.9,34.0,E,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,45.0,4.8,837.0,LE,716.4,438.0,64.0,LE,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,0.0,15.3,-100.0,NR,756.6,754.4,0.0,N,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,0.4,7.7,-95.0,LD,752.7,911.3,-17.0,N,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,2.2,8.7,-75.0,LD,386.4,410.8,-6.0,N,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,0.2,14.5,-99.0,LD,921.2,654.4,41.0,E,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,3.9,8.3,-53.0,D,367.1,532.5,-31.0,D,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,0.5,7.0,-93.0,LD,839.8,627.1,34.0,E,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,0.0,11.9,-100.0,NR,945.6,1046.4,-10.0,N,2026-05-27 09:53:21.592914
2026-05-27,2026-03-01,2026-05-27,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,19.9,4.9,306.0,LE,506.6,476.1,6.0,N,2026-05-27 09:53:21.592914
