date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-05-16,2026-03-01,2026-05-16,district,A & N ISLAND,A & N ISLAND,NICOBAR,35.0,13.1,167.0,LE,200.4,340.1,-41.0,D,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,A & N ISLAND,A & N ISLAND,NORTH & MIDDLE ANDAMAN,6.9,9.1,-24.0,D,207.1,185.9,11.0,N,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,A & N ISLAND,A & N ISLAND,SOUTH ANDAMAN,5.6,13.8,-59.0,D,169.8,264.1,-36.0,D,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,4.5,14.5,-69.0,LD,409.6,864.4,-53.0,D,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,7.0,8.3,-16.0,N,738.8,536.8,38.0,E,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,15.8,7.6,108.0,LE,475.0,365.6,30.0,E,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,5.7,13.3,-58.0,D,633.2,602.0,5.0,N,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,5.9,7.3,-19.0,N,668.5,820.9,-19.0,N,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,2.8,8.7,-68.0,LD,344.7,337.6,2.0,N,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,3.9,17.3,-77.0,LD,739.1,497.3,49.0,E,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,5.9,15.3,-61.0,LD,339.9,467.2,-27.0,D,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,4.5,15.2,-70.0,LD,749.8,534.2,40.0,E,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,19.0,28.2,-33.0,D,780.8,902.6,-13.0,N,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,35.9,10.1,255.0,LE,350.1,397.4,-12.0,N,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,4.6,7.5,-38.0,D,204.7,279.2,-27.0,D,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,0.0,7.1,-100.0,NR,302.5,396.1,-24.0,D,2026-05-16 08:06:36.812294
2026-05-16,2026-03-01,2026-05-16,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,11.0,10.1,9.0,N,489.2,418.4,17.0,N,2026-05-16 08:06:36.812294
