date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-06-17,2026-06-01,2026-06-17,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NICOBAR,0.0,9.1,-100.0,NR,81.2,176.1,-54.0,D,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,2.5,17.1,-85.0,LD,673.5,281.9,139.0,LE,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,1.5,10.2,-85.0,LD,475.9,261.6,82.0,LE,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,ANAKAPALLI,0.0,6.4,-100.0,NR,37.0,75.5,-51.0,D,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,BAPATLA,0.0,2.5,-100.0,NR,61.1,47.8,28.0,E,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,DR B R AMBEDKAR KONASEEMA,0.0,8.5,-100.0,NR,79.2,66.9,18.0,N,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,EAST GODAVARI,0.0,8.0,-100.0,NR,14.7,62.9,-77.0,LD,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,ELURU,0.0,10.6,-100.0,NR,50.1,74.4,-33.0,D,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,GUNTUR,0.3,3.3,-92.0,LD,90.3,58.4,55.0,E,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,KAKINADA,0.0,10.0,-100.0,NR,20.1,73.8,-73.0,LD,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,KRISHNA,1.4,4.8,-71.0,LD,40.7,67.8,-40.0,D,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,NTR DISTRICT,0.0,4.6,-100.0,NR,94.8,68.1,39.0,E,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,PALNADU,0.0,2.5,-100.0,NR,95.0,57.1,66.0,LE,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,PARVATHIPURAM MANYAM,0.0,5.0,-100.0,NR,53.1,81.0,-34.0,D,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,PRAKASAM,0.1,1.4,-95.0,LD,30.1,40.9,-26.0,D,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,SPSR NELLORE,0.0,1.0,-100.0,NR,18.8,32.8,-43.0,D,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,SRI ALLURI SITHARAMARAJU DISTRICT,2.5,7.7,-68.0,LD,26.3,93.1,-72.0,LD,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,SRIKAKULAM,0.0,6.2,-100.0,NR,49.0,73.1,-33.0,D,2026-06-17 10:58:53.655345
2026-06-17,2026-06-01,2026-06-17,district,ANDHRA PRADESH,ANDHRA PRADESH,VISHAKHAPATNAM,0.0,5.5,-100.0,NR,30.7,66.7,-54.0,D,2026-06-17 10:58:53.655345
