date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-08-30,2026-06-01,2026-08-30,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NICOBAR,3.0,8.6,-65.0,LD,465.7,782.6,-40.0,D,2026-08-30 11:25:54.156321
2026-08-30,2026-06-01,2026-08-30,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,5.7,15.8,-64.0,LD,1937.2,1414.9,37.0,E,2026-08-30 11:25:54.156321
2026-08-30,2026-06-01,2026-08-30,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,8.6,12.8,-33.0,D,1005.8,1190.2,-15.0,N,2026-08-30 11:25:54.156321
2026-08-30,2026-06-01,2026-08-30,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,12.5,-100.0,NR,139.6,1311.6,-89.0,LD,2026-08-30 11:25:54.156321
2026-08-30,2026-06-01,2026-08-30,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,0.0,11.8,-100.0,NR,939.6,1077.4,-13.0,N,2026-08-30 11:25:54.156321
2026-08-30,2026-06-01,2026-08-30,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,5.0,8.8,-44.0,D,1099.2,953.3,15.0,N,2026-08-30 11:25:54.156321
2026-08-30,2026-06-01,2026-08-30,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,0.0,23.2,-100.0,NR,1860.7,2545.5,-27.0,D,2026-08-30 11:25:54.156321
2026-08-30,2026-06-01,2026-08-30,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,0.0,8.7,-100.0,NR,792.5,1257.7,-37.0,D,2026-08-30 11:25:54.156321
2026-08-30,2026-06-01,2026-08-30,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.7,4.7,-85.0,LD,356.5,601.7,-41.0,D,2026-08-30 11:25:54.156321
2026-08-30,2026-06-01,2026-08-30,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,3.8,15.6,-76.0,LD,1378.4,1742.0,-21.0,D,2026-08-30 11:25:54.156321
