date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-06-04,2026-06-01,2026-06-04,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NICOBAR,7.1,9.8,-27.0,D,39.0,40.5,-4.0,N,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,40.6,13.0,212.0,LE,116.4,55.5,110.0,LE,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,82.4,16.0,415.0,LE,170.5,56.5,202.0,LE,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,ANAKAPALLI,0.0,1.8,-100.0,NR,5.9,9.5,-38.0,D,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,BAPATLA,0.8,1.4,-43.0,D,1.1,6.5,-83.0,LD,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,DR B R AMBEDKAR KONASEEMA,0.0,1.2,-100.0,NR,6.2,5.5,13.0,N,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,ELURU,0.7,2.5,-72.0,LD,11.3,8.7,30.0,E,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,GUNTUR,0.0,1.8,-100.0,NR,9.2,8.4,9.0,N,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,KAKINADA,0.0,1.9,-100.0,NR,6.1,10.1,-40.0,D,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,KRISHNA,1.6,1.5,7.0,N,1.6,7.1,-77.0,LD,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,NTR DISTRICT,2.5,1.9,30.0,E,3.0,7.4,-60.0,LD,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,PALNADU,2.2,1.1,100.0,LE,2.2,7.1,-69.0,LD,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,PARVATHIPURAM MANYAM,4.0,3.3,21.0,E,5.3,14.6,-63.0,LD,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,PRAKASAM,1.6,1.6,-3.0,N,5.0,6.6,-25.0,D,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,SPSR NELLORE,0.0,1.2,-100.0,NR,3.8,5.2,-26.0,D,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,SRI ALLURI SITHARAMARAJU DISTRICT,0.4,3.5,-89.0,LD,6.7,13.6,-51.0,D,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,SRIKAKULAM,1.7,2.4,-31.0,D,1.7,6.7,-75.0,LD,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,VISHAKHAPATNAM,0.0,1.5,-100.0,NR,16.8,6.4,163.0,LE,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,VIZIANAGARAM,4.4,2.8,56.0,E,7.6,10.4,-27.0,D,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ANDHRA PRADESH,ANDHRA PRADESH,WEST GODAVARI,0.0,2.1,-100.0,NR,0.5,7.1,-93.0,LD,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,7.1,-100.0,NR,0.0,30.4,-100.0,NR,2026-06-14 06:24:13.987597
2026-06-04,2026-06-01,2026-06-04,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,0.0,10.2,-100.0,NR,6.2,32.7,-81.0,LD,2026-06-14 06:24:13.987597
