date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-04-15,2026-03-01,2026-04-15,district,A & N ISLAND,A & N ISLAND,NICOBAR,0.0,1.8,-100.0,NR,29.6,120.1,-75.0,LD,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,A & N ISLAND,A & N ISLAND,NORTH & MIDDLE ANDAMAN,0.0,2.1,-100.0,NR,1.9,29.8,-94.0,LD,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,A & N ISLAND,A & N ISLAND,SOUTH ANDAMAN,0.0,3.2,-100.0,NR,31.5,59.3,-47.0,D,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,DIBANG VALLEY,2.0,10.4,-81.0,LD,67.0,553.5,-88.0,LD,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,2.0,4.9,-59.0,D,200.5,181.2,11.0,N,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,5.6,9.3,-40.0,D,496.0,270.1,84.0,LE,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,1.6,1.6,0.0,N,244.9,144.7,69.0,LE,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,0.0,7.1,-100.0,NR,468.5,183.3,156.0,LE,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,5.4,9.2,-41.0,D,240.5,201.9,19.0,N,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,3.0,14.6,-79.0,LD,490.8,253.1,94.0,LE,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,0.5,17.2,-97.0,LD,446.8,494.1,-10.0,N,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,0.8,3.4,-78.0,LD,86.7,86.1,1.0,N,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,13.0,7.0,86.0,LE,198.3,176.2,13.0,N,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,0.0,5.5,-100.0,NR,297.3,140.3,112.0,LE,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ASSAM & MEGHALAYA,ASSAM,BONGAIGAON,0.0,7.9,-100.0,NR,466.8,150.4,210.0,LE,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ASSAM & MEGHALAYA,ASSAM,CACHAR,11.5,8.5,35.0,E,470.4,304.0,55.0,E,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ASSAM & MEGHALAYA,ASSAM,CHARAIDEO,2.5,1.9,32.0,E,383.0,139.6,174.0,LE,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ASSAM & MEGHALAYA,ASSAM,DARRANG,0.0,5.4,-100.0,NR,164.0,136.8,20.0,E,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ASSAM & MEGHALAYA,ASSAM,DHUBRI,0.0,3.5,-100.0,NR,408.5,119.8,241.0,LE,2026-04-15 10:40:58.908554
2026-04-15,2026-03-01,2026-04-15,district,ASSAM & MEGHALAYA,ASSAM,DIBRUGARH,2.8,6.9,-59.0,D,230.6,200.6,15.0,N,2026-04-15 10:40:58.908554
