date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-05-23,2026-03-01,2026-05-23,district,A & N ISLAND,A & N ISLAND,NICOBAR,5.6,12.0,-53.0,D,299.6,417.5,-28.0,D,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,A & N ISLAND,A & N ISLAND,NORTH & MIDDLE ANDAMAN,47.9,12.9,271.0,LE,331.4,281.1,18.0,N,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,A & N ISLAND,A & N ISLAND,SOUTH ANDAMAN,12.8,15.5,-17.0,N,253.5,363.2,-30.0,D,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.5,14.8,-97.0,LD,444.5,945.9,-53.0,D,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,28.8,6.8,324.0,LE,791.8,582.2,36.0,E,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,11.8,7.7,53.0,E,583.4,420.4,39.0,E,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,40.6,19.1,113.0,LE,725.9,696.2,4.0,N,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,13.4,11.1,21.0,E,718.6,889.6,-19.0,N,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.0,5.3,-100.0,NR,377.1,386.0,-2.0,N,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,32.0,25.3,27.0,E,859.0,582.8,47.0,E,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,3.0,5.5,-45.0,D,355.9,507.6,-30.0,D,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,9.5,6.3,51.0,E,829.8,593.5,40.0,E,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,10.2,16.1,-37.0,D,888.8,978.8,-9.0,N,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,72.7,7.4,882.0,LE,456.2,447.8,2.0,N,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,23.7,11.5,106.0,LE,242.1,347.8,-30.0,D,2026-05-23 08:21:55.229126
2026-05-23,2026-03-01,2026-05-23,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,5.8,11.7,-51.0,D,324.1,456.0,-29.0,D,2026-05-23 08:21:55.229126
