date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-08-17,2026-06-01,2026-08-17,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NICOBAR,9.9,5.1,95.0,LE,431.3,672.6,-36.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,18.3,12.1,51.0,E,1571.0,1198.6,31.0,E,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,6.7,10.0,-33.0,D,872.2,1026.1,-15.0,N,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,18.8,-100.0,NR,124.2,1157.3,-89.0,LD,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,0.5,9.9,-95.0,LD,740.5,942.0,-21.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,26.7,5.3,403.0,LE,1039.1,842.2,23.0,E,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,0.1,27.2,-99.0,LD,1745.1,2242.7,-22.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,KURUNG KUMEY,3.8,9.3,-59.0,D,422.8,809.8,-48.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,0.0,9.8,-100.0,NR,698.1,1123.8,-38.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,2.2,12.0,-82.0,LD,304.0,529.7,-43.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,5.0,8.9,-44.0,D,1317.4,1568.1,-16.0,N,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,0.0,11.5,-100.0,NR,260.8,676.6,-61.0,LD,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,13.9,13.1,6.0,N,1556.5,1390.2,12.0,N,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,14.3,14.4,-1.0,N,877.5,1138.3,-23.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.0,9.6,-100.0,NR,269.1,649.4,-59.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,3.7,11.5,-68.0,LD,355.1,1192.7,-70.0,LD,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,23.8,20.7,15.0,N,519.5,1403.4,-63.0,LD,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ASSAM & MEGHALAYA,ASSAM,BAJALI,11.5,13.0,-12.0,N,891.0,1536.1,-42.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,29.6,11.4,159.0,LE,932.7,1123.4,-17.0,N,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ASSAM & MEGHALAYA,ASSAM,BARPETA,14.1,13.0,8.0,N,1072.5,1536.1,-30.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ASSAM & MEGHALAYA,ASSAM,BONGAIGAON,23.5,23.0,2.0,N,755.4,1723.2,-56.0,D,2026-08-18 06:43:06.691355
2026-08-17,2026-06-01,2026-08-17,district,ASSAM & MEGHALAYA,ASSAM,CACHAR,8.9,13.0,-31.0,D,1231.2,1271.9,-3.0,N,2026-08-18 06:43:06.691355
