date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-07-04,2026-06-01,2026-07-04,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NICOBAR,0.0,6.1,-100.0,NR,199.7,307.0,-35.0,D,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,56.7,10.8,425.0,LE,1088.9,540.8,101.0,LE,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,2.6,12.0,-78.0,LD,577.3,472.9,22.0,E,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDHRA PRADESH,ANDHRA PRADESH,ANAKAPALLI,9.2,3.3,179.0,LE,137.4,150.5,-9.0,N,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDHRA PRADESH,ANDHRA PRADESH,BAPATLA,0.0,3.1,-100.0,NR,83.1,103.5,-20.0,D,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDHRA PRADESH,ANDHRA PRADESH,DR B R AMBEDKAR KONASEEMA,2.4,5.8,-59.0,D,147.0,162.7,-10.0,N,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDHRA PRADESH,ANDHRA PRADESH,EAST GODAVARI,2.9,6.0,-52.0,D,127.6,149.9,-15.0,N,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDHRA PRADESH,ANDHRA PRADESH,ELURU,4.7,5.8,-20.0,D,169.5,176.8,-4.0,N,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDHRA PRADESH,ANDHRA PRADESH,GUNTUR,0.7,4.2,-84.0,LD,161.5,118.3,36.0,E,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDHRA PRADESH,ANDHRA PRADESH,KAKINADA,9.1,4.2,117.0,LE,156.4,155.9,0.0,N,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDHRA PRADESH,ANDHRA PRADESH,KRISHNA,1.0,6.6,-84.0,LD,148.9,143.1,4.0,N,2026-07-05 08:54:15.441048
2026-07-04,2026-06-01,2026-07-04,district,ANDHRA PRADESH,ANDHRA PRADESH,NTR DISTRICT,1.1,4.9,-78.0,LD,170.2,142.2,20.0,E,2026-07-05 08:54:15.441048
