date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-09-05,2026-06-01,2026-09-05,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NICOBAR,4.2,9.8,-57.0,D,482.0,830.7,-42.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,11.3,15.5,-27.0,D,1952.8,1516.3,29.0,E,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,A & N ISLAND,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,7.0,12.5,-44.0,D,1026.1,1272.1,-19.0,N,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,0.0,9.5,-100.0,NR,165.8,1365.5,-88.0,LD,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,CHANGLANG,26.5,13.2,100.0,LE,993.6,1138.8,-13.0,N,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,0.0,9.7,-100.0,NR,1201.6,1011.9,19.0,N,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,10.9,26.7,-59.0,D,1927.7,2687.6,-28.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,KURUNG KUMEY,0.3,8.6,-97.0,LD,523.9,944.3,-45.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,41.8,8.9,370.0,LE,850.1,1310.9,-35.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.0,4.2,-100.0,NR,393.2,634.9,-38.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,11.4,15.4,-26.0,D,1514.2,1823.8,-17.0,N,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,0.6,5.6,-89.0,LD,308.1,828.4,-63.0,LD,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,0.0,18.2,-100.0,NR,1663.5,1666.7,0.0,N,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,5.5,20.1,-72.0,LD,977.2,1412.5,-31.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.0,6.0,-100.0,NR,321.1,787.2,-59.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,0.3,12.2,-97.0,LD,474.1,1434.9,-67.0,LD,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,0.2,11.3,-99.0,LD,572.5,1658.0,-65.0,LD,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ASSAM & MEGHALAYA,ASSAM,BAJALI,0.0,16.2,-100.0,NR,1023.5,1777.8,-42.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,5.8,10.1,-42.0,D,1099.2,1299.8,-15.0,N,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ASSAM & MEGHALAYA,ASSAM,BARPETA,1.1,16.2,-93.0,LD,1155.2,1777.8,-35.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ASSAM & MEGHALAYA,ASSAM,BONGAIGAON,0.0,14.2,-100.0,NR,846.2,2001.3,-58.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ASSAM & MEGHALAYA,ASSAM,CACHAR,4.0,17.0,-77.0,LD,1470.7,1550.5,-5.0,N,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ASSAM & MEGHALAYA,ASSAM,CHARAIDEO,0.0,1.2,-100.0,NR,1121.0,876.3,28.0,E,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ASSAM & MEGHALAYA,ASSAM,CHIRANG,1.9,19.7,-90.0,LD,1168.1,2028.7,-42.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ASSAM & MEGHALAYA,ASSAM,DARRANG,0.0,8.2,-100.0,NR,645.3,1099.1,-41.0,D,2026-09-05 10:05:10.390682
2026-09-05,2026-06-01,2026-09-05,district,ASSAM & MEGHALAYA,ASSAM,DHEMAJI,11.2,8.5,32.0,E,1986.2,1720.8,15.0,N,2026-09-05 10:05:10.390682
