date,period_start,period_end,level,subdivision,state,district,day_actual_mm,day_normal_mm,day_departure_pct,day_category,period_actual_mm,period_normal_mm,period_departure_pct,period_category,scraped_at
2026-04-22,2026-03-01,2026-04-22,district,A & N ISLAND,A & N ISLAND,NICOBAR,3.9,6.0,-34.0,D,36.3,147.5,-75.0,LD,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,A & N ISLAND,A & N ISLAND,NORTH & MIDDLE ANDAMAN,0.0,0.8,-100.0,NR,1.9,39.2,-95.0,LD,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,A & N ISLAND,A & N ISLAND,SOUTH ANDAMAN,0.0,2.0,-100.0,NR,31.5,70.4,-55.0,D,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,ANJAW,79.2,8.3,854.0,LE,352.8,604.9,-42.0,D,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST KAMENG,16.8,3.3,409.0,LE,236.6,218.9,8.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,EAST SIANG,32.2,12.5,158.0,LE,536.5,338.2,59.0,E,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOHIT,64.5,9.2,601.0,LE,559.7,569.2,-2.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,LOWER SUBANSIRI,9.0,6.0,50.0,E,271.4,185.2,47.0,E,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,PAPUMPARA,88.0,17.5,403.0,LE,589.2,255.1,131.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TAWANG,7.2,9.3,-23.0,D,274.5,266.4,3.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,TIRAP,23.0,14.7,56.0,E,564.2,315.4,79.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SIANG,0.0,13.6,-100.0,NR,461.5,590.6,-22.0,D,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,UPPER SUBANSIRI,23.0,9.8,135.0,LE,223.6,256.3,-13.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST KAMENG,2.9,5.9,-50.0,D,101.2,131.5,-23.0,D,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ARUNACHAL PRADESH,ARUNACHAL PRADESH,WEST SIANG,10.9,5.8,89.0,LE,219.8,230.1,-4.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,BAKSA,8.4,8.1,3.0,N,373.0,199.4,87.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,BARPETA,20.3,11.5,77.0,LE,429.5,209.6,105.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,BONGAIGAON,9.2,8.8,4.0,N,552.6,225.2,145.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,CACHAR,28.4,9.2,209.0,LE,560.0,376.1,49.0,E,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,CHARAIDEO,17.0,3.8,347.0,LE,444.5,170.1,161.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,CHIRANG,8.4,9.6,-12.0,N,451.8,193.0,134.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,DARRANG,0.0,5.4,-100.0,NR,171.1,181.9,-6.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,DHEMAJI,6.0,4.0,50.0,E,632.6,192.7,228.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,DHUBRI,14.3,5.2,176.0,LE,538.7,165.3,226.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,DIBRUGARH,31.0,6.1,408.0,LE,290.2,254.1,14.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,DIMA HASAO,3.4,3.3,4.0,N,174.6,206.2,-15.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,GOALPARA,2.0,9.5,-79.0,LD,359.1,178.4,101.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,GOLAGHAT,0.1,7.7,-99.0,LD,259.8,162.7,60.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,HAILAKANDI,4.0,8.3,-52.0,D,270.0,283.0,-5.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,HOJAI,0.0,2.9,-100.0,NR,134.5,108.0,24.0,E,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,JORHAT,21.8,5.0,337.0,LE,210.1,183.4,15.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,KAMRUP (RURAL),0.0,6.4,-100.0,NR,238.0,163.1,46.0,E,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,KAMRUP METRO.,0.0,5.3,-100.0,NR,333.3,156.4,113.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,KARBI ANGLONG,0.0,4.9,-100.0,NR,161.6,134.9,20.0,E,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,KOKRAJHAR,2.6,12.2,-79.0,LD,479.3,172.7,178.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,LAKHIMPUR,33.9,5.8,484.0,LE,345.7,186.2,86.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,MAJULI,109.0,5.0,2080.0,LE,272.0,183.4,48.0,E,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,MORIGAON,0.2,5.9,-97.0,LD,161.1,124.7,29.0,E,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,NAGAON,0.8,5.8,-86.0,LD,160.3,137.9,16.0,N,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,NALBARI,3.6,6.9,-48.0,D,243.1,182.9,33.0,E,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,SIBSAGAR,27.6,4.8,475.0,LE,305.7,194.2,57.0,E,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,SONITPUR,0.0,5.4,-100.0,NR,214.5,133.4,61.0,LE,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,SRIBHUMI,3.3,10.4,-69.0,LD,280.9,373.7,-25.0,D,2026-04-22 07:51:05.071698
2026-04-22,2026-03-01,2026-04-22,district,ASSAM & MEGHALAYA,ASSAM,TAMULPUR,7.4,9.6,-23.0,D,388.0,204.7,90.0,LE,2026-04-22 07:51:05.071698
